Palabra 1,Palabra 2,Palabra 3,Probabilidad,Posibles soluciones,Conteo de Coincidencias
chefs,plazo,ungid,75.578231292517,plazo,1
rugby,ceñid,plazo,75.578231292517,plazo,1
lunch,joyas,teñid,75.578231292517,joyas,1
chips,doble,junza,75.578231292517,doble,1
brandy,chufo,siglo,75.578231292517,siglo,1
rugby,joven,picha,75.51020408163266,joven,1
rugby,fijad,techo,75.51020408163266,techo,1
chips,flexo,tumba,75.51020408163266,tumba,1
brandy,feliz,sexmo,75.51020408163266,feliz,1
vichy,bufon,pegar,75.51020408163266,pegar,1
rugby,feliz,javos,75.51020408163266,feliz,1
vichy,album,frezo,75.51020408163266,album,1
vichy,album,feroz,75.51020408163266,album,1
vichy,fugan,pobre,75.51020408163266,pobre,1
vichy,extra,muñon,75.51020408163266,extra,1
rugby,chipa,joven,75.51020408163266,joven,1
vichy,befan,grupo,75.51020408163265,grupo,1
vichy,grupo,ñames,75.51020408163265,grupo,1
vichy,funjo,pared,75.51020408163265,pared,1
vichy,bajen,grupo,75.51020408163265,grupo,1
pymes,chufo,vital,75.51020408163265,vital,1
vichy,justo,pedal,75.51020408163265,justo,1
vichy,justo,palme,75.51020408163265,justo,1
vichy,justo,pelad,75.51020408163265,justo,1
brandy,quiñe,techo,75.51020408163265,techo,1
vichy,justo,pelma,75.51020408163265,justo,1
brandy,quiño,techo,75.51020408163265,techo,1
vichy,justo,lampe,75.51020408163265,justo,1
films,debut,yazco,75.51020408163265,debut,1
brandy,lizos,mucho,75.51020408163265,mucho,1
chuts,bizme,vagon,75.51020408163265,vagon,1
vichy,dañes,grupo,75.51020408163265,grupo,1
vichy,funjo,padre,75.51020408163265,padre,1
chefs,buzan,movil,75.51020408163265,movil,1
vichy,muñas,pobre,75.51020408163265,pobre,1
vichy,mujer,tozad,75.51020408163265,mujer,1
vichy,mujer,zalbo,75.51020408163265,mujer,1
vichy,fumes,plato,75.51020408163265,plato,1
vichy,jubon,pegar,75.51020408163265,pegar,1
vichy,lotes,pujad,75.51020408163265,lotes,1
vichy,album,rojez,75.51020408163265,album,1
vichy,bruja,pegon,75.51020408163265,bruja,1
vichy,pumba,señor,75.51020408163265,señor,1
vichy,guzla,mejor,75.51020408163265,mejor,1
vichy,golpe,tabus,75.51020408163265,golpe,1
vichy,buzad,reloj,75.51020408163265,reloj,1
vichy,golpe,tubas,75.51020408163265,golpe,1
pymes,facil,jubon,75.51020408163265,facil,1
vichy,debut,gozar,75.51020408163265,debut,1
vichy,pegar,ñudos,75.51020408163265,pegar,1
vichy,metal,pufos,75.51020408163265,metal,1
vichy,metal,pujos,75.51020408163265,metal,1
chist,vagon,zumbe,75.51020408163265,vagon,1
vichy,bozal,mujer,75.51020408163265,mujer,1
vichy,debut,garzo,75.51020408163265,debut,1
brandy,techo,ñoqui,75.51020408163265,techo,1
brandy,techo,ñique,75.51020408163265,techo,1
vichy,forma,pujen,75.51020408163265,forma,1
vichy,funja,poder,75.51020408163265,poder,1
vichy,jumes,plato,75.51020408163265,plato,1
vichy,reloj,zumba,75.51020408163265,reloj,1
vichy,jopes,multa,75.51020408163265,multa,1
pymes,cajon,fulgi,75.51020408163265,cajon,1
vichy,dezmo,fruta,75.51020408163265,fruta,1
rugby,feliz,macho,75.44217687074831,feliz,1
rugby,feliz,mocha,75.44217687074831,feliz,1
vichy,justo,rafez,75.44217687074831,justo,1
vichy,grupo,sexma,75.44217687074831,grupo,1
vichy,feraz,justo,75.44217687074831,justo,1
rugby,chamo,feliz,75.44217687074831,feliz,1
vichy,freza,justo,75.44217687074831,justo,1
vichy,justo,zafre,75.44217687074831,justo,1
rugby,jiñan,sexto,75.44217687074831,sexto,1
brandy,huevo,pizco,75.4421768707483,huevo,1
brandy,juzgo,listo,75.4421768707483,listo,1
vichy,mujer,plaño,75.4421768707483,mujer,1
vichy,mujer,pañol,75.4421768707483,mujer,1
vichy,buzan,poder,75.4421768707483,poder,1
brandy,feliz,mixto,75.4421768707483,feliz,1
rugby,diñas,pecho,75.4421768707483,pecho,1
brandy,feliz,moxte,75.4421768707483,feliz,1
vichy,buzad,poner,75.4421768707483,poner,1
chist,jabon,mudez,75.4421768707483,jabon,1
brandy,jumes,pecho,75.4421768707483,pecho,1
sprint,cable,fugaz,75.4421768707483,cable,1
sprint,cable,juzga,75.4421768707483,cable,1
brandy,mucho,pujes,75.4421768707483,mucho,1
vichy,poner,zumba,75.4421768707483,poner,1
light,cuzma,joven,75.4421768707483,joven,1
chips,joyel,tumba,75.4421768707483,tumba,1
brandy,jopes,mucho,75.4421768707483,mucho,1
brandy,fumes,pecho,75.4421768707483,pecho,1
chefs,album,tipoy,75.4421768707483,album,1
chist,bajez,mundo,75.4421768707483,mundo,1
vichy,buzon,padre,75.4421768707483,padre,1
vichy,buzon,pared,75.4421768707483,pared,1
brandy,juzgo,sutil,75.4421768707483,sutil,1
brandy,jumos,pecho,75.4421768707483,pecho,1
vichy,bruña,golpe,75.4421768707483,golpe,1
vichy,borde,punza,75.4421768707483,borde,1
rugby,campo,jiñen,75.4421768707483,campo,1
vichy,pegar,ñublo,75.4421768707483,pegar,1
rugby,campo,heñis,75.4421768707483,campo,1
pymes,bicho,gruña,75.4421768707483,bicho,1
rugby,campo,hiñes,75.4421768707483,campo,1
light,joven,pumba,75.4421768707483,joven,1
vichy,mejor,puñal,75.4421768707483,mejor,1
vichy,grupo,mezan,75.4421768707483,grupo,1
vichy,grupo,mazne,75.4421768707483,grupo,1
vichy,preño,tumba,75.4421768707483,tumba,1
zincs,golpe,yumba,75.4421768707483,golpe,1
sprint,doble,ñuzco,75.4421768707483,doble,1
brandy,chuño,exito,75.4421768707483,exito,1
vichy,grupo,sexad,75.4421768707483,grupo,1
chefs,buzon,mitad,75.4421768707483,mitad,1
vichy,grupo,zenda,75.4421768707483,grupo,1
vichy,grupo,tañed,75.4421768707483,grupo,1
panty,disco,zumbe,75.44217687074828,disco,1
pymes,fibra,junzo,75.37414965986396,fibra,1
pymes,bruja,fizon,75.37414965986396,bruja,1
rugby,campo,fenix,75.37414965986396,campo,1
vichy,dable,justo,75.37414965986395,justo,1
vichy,justo,mable,75.37414965986395,justo,1
vichy,balde,justo,75.37414965986395,justo,1
vichy,borde,funja,75.37414965986395,borde,1
brandy,exito,zuños,75.37414965986395,exito,1
chips,debut,gañon,75.37414965986395,debut,1
rugby,chino,zampe,75.37414965986395,chino,1
brandy,exito,zuñes,75.37414965986395,exito,1
brandy,exito,zuñis,75.37414965986395,exito,1
vichy,justo,melga,75.37414965986395,justo,1
hertz,pijuy,vamos,75.37414965986395,vamos,1
rugby,joven,tapiz,75.37414965986395,joven,1
chips,debut,ñonga,75.37414965986395,debut,1
chips,debut,ñango,75.37414965986395,debut,1
brandy,chufe,viejo,75.37414965986395,viejo,1
vichy,bufad,lotes,75.37414965986395,lotes,1
vichy,bojes,multa,75.37414965986395,multa,1
vichy,bufan,mejor,75.37414965986395,mejor,1
vichy,falso,tumbe,75.37414965986395,falso,1
sprint,begum,ducha,75.37414965986395,ducha,1
chips,tumba,ñengo,75.37414965986395,tumba,1
vichy,bruja,mofen,75.37414965986395,bruja,1
vichy,doble,fusta,75.37414965986395,doble,1
vichy,doble,justa,75.37414965986395,doble,1
vichy,doble,jutas,75.37414965986395,doble,1
vichy,doble,tajus,75.37414965986395,doble,1
brandy,chufe,golpe,75.37414965986395,golpe,1
vichy,fumad,señor,75.37414965986395,señor,1
light,cajon,zumbe,75.37414965986395,cajon,1
vichy,fugan,mejor,75.37414965986395,mejor,1
brandy,sexto,zuñis,75.37414965986395,sexto,1
vichy,amble,justo,75.37414965986395,justo,1
pymes,fluid,vagon,75.37414965986395,vagon,1
brandy,chufo,golpe,75.37414965986395,golpe,1
vichy,fango,mujer,75.37414965986395,mujer,1
vichy,justo,lambe,75.37414965986395,justo,1
vichy,fudre,jabon,75.37414965986395,jabon,1
vichy,justo,legad,75.37414965986395,justo,1
chips,joven,luxad,75.37414965986395,joven,1
rugby,techo,ñampi,75.37414965986395,techo,1
vichy,ambos,gruñe,75.37414965986395,ambos,1
vichy,femur,jabon,75.37414965986395,jabon,1
light,bajez,comun,75.37414965986395,comun,1
light,demas,ñuzco,75.37414965986395,demas,1
chips,doble,juñan,75.37414965986395,doble,1
chefs,album,piñon,75.37414965986395,album,1
vichy,belda,justo,75.37414965986395,justo,1
golfs,ducha,piñen,75.37414965986395,ducha,1
vichy,debla,justo,75.37414965986395,justo,1
vichy,bleda,justo,75.37414965986395,justo,1
vichy,gesto,lujad,75.37414965986395,gesto,1
vichy,gesto,mufla,75.37414965986395,gesto,1
brandy,chufo,viejo,75.37414965986395,viejo,1
vichy,bufos,metal,75.37414965986395,metal,1
vichy,daños,mujer,75.37414965986395,mujer,1
vichy,bufon,dejar,75.37414965986395,dejar,1
vichy,jugos,metal,75.37414965986395,metal,1
vichy,jubos,metal,75.37414965986395,metal,1
brandy,hotel,zuñes,75.37414965986395,hotel,1
vichy,mujer,soñad,75.37414965986395,mujer,1
brandy,hotel,zuños,75.37414965986395,hotel,1
vichy,debut,fosal,75.37414965986395,debut,1
vichy,delga,justo,75.37414965986395,justo,1
vichy,jugad,lotes,75.37414965986395,lotes,1
vichy,debut,fasol,75.37414965986395,debut,1
flash,joven,mugid,75.37414965986395,joven,1
vichy,bujos,metal,75.37414965986395,metal,1
vichy,befos,multa,75.37414965986395,multa,1
chefs,vital,yumbo,75.37414965986395,vital,1
vichy,doñas,mujer,75.37414965986395,mujer,1
brandy,fulge,pecho,75.37414965986395,pecho,1
vichy,fleos,tumba,75.37414965986395,tumba,1
vichy,debut,falos,75.37414965986395,debut,1
pymes,grifo,junza,75.37414965986395,grifo,1
vichy,bofes,multa,75.37414965986395,multa,1
vichy,album,jotes,75.37414965986395,album,1
vichy,album,fetos,75.37414965986395,album,1
vichy,album,jetos,75.37414965986395,album,1
vichy,flota,muges,75.37414965986395,flota,1
vichy,datos,fulge,75.37414965986395,datos,1
vichy,album,tejos,75.37414965986395,album,1
vichy,elfos,tumba,75.37414965986395,tumba,1
vichy,debut,solfa,75.37414965986395,debut,1
vichy,bofan,mujer,75.37414965986395,mujer,1
brandy,fuchi,viejo,75.37414965986395,viejo,1
rugby,minaz,pecho,75.37414965986395,pecho,1
rugby,cafiz,sexto,75.30612244897961,sexto,1
vichy,doble,fuñar,75.3061224489796,doble,1
brandy,mucho,puzle,75.3061224489796,mucho,1
rugby,fijen,plazo,75.3061224489796,plazo,1
brandy,justo,pomez,75.3061224489796,justo,1
hertz,ambos,pijuy,75.3061224489796,ambos,1
vichy,penos,tumba,75.3061224489796,tumba,1
chefs,jabon,zuñir,75.3061224489796,jabon,1
vichy,segun,topad,75.3061224489796,segun,1
rugby,feliz,pajon,75.3061224489796,feliz,1
light,cumbe,joyas,75.3061224489796,joyas,1
vichy,feraz,mundo,75.3061224489796,mundo,1
chefs,pijuy,razon,75.3061224489796,razon,1
vichy,jumos,panel,75.3061224489796,panel,1
light,campo,juñen,75.3061224489796,campo,1
chefs,movil,puyan,75.3061224489796,movil,1
vichy,negar,zumbo,75.3061224489796,negar,1
pymes,bruto,hafiz,75.3061224489796,bruto,1
rugby,chino,vezad,75.3061224489796,chino,1
vichy,jopen,salud,75.3061224489796,salud,1
vichy,freza,mundo,75.3061224489796,mundo,1
light,fumad,joven,75.3061224489796,joven,1
vichy,megas,punto,75.3061224489796,punto,1
vichy,parte,zuños,75.3061224489796,parte,1
rugby,fijad,noche,75.3061224489796,noche,1
vichy,ambos,punte,75.3061224489796,ambos,1
vichy,ambos,tupen,75.3061224489796,ambos,1
vichy,bunas,golpe,75.3061224489796,golpe,1
vichy,jumes,plano,75.3061224489796,plano,1
vichy,junzo,madre,75.3061224489796,madre,1
vichy,judos,panel,75.3061224489796,panel,1
brandy,fiche,juego,75.3061224489796,juego,1
vichy,dujos,panel,75.3061224489796,panel,1
rugby,feliz,hopas,75.3061224489796,feliz,1
rugby,feliz,hospa,75.3061224489796,feliz,1
vichy,debas,punto,75.3061224489796,punto,1
brandy,fuchi,juego,75.3061224489796,juego,1
vichy,grano,zumbe,75.3061224489796,grano,1
rugby,chefs,mando,75.3061224489796,mando,1
pymes,bifaz,hurto,75.3061224489796,hurto,1
vichy,pobla,segun,75.3061224489796,segun,1
vichy,gemas,punto,75.3061224489796,punto,1
vichy,desga,punto,75.3061224489796,punto,1
sprint,dulce,yezgo,75.3061224489796,dulce,1
vichy,brazo,mugen,75.3061224489796,brazo,1
vichy,sopen,tumba,75.3061224489796,tumba,1
vichy,rango,zumbe,75.3061224489796,rango,1
vichy,optad,segun,75.3061224489796,segun,1
rugby,feliz,jopan,75.3061224489796,feliz,1
vichy,optar,zuñes,75.3061224489796,optar,1
vichy,galon,pubes,75.3061224489796,galon,1
vichy,danzo,mujer,75.3061224489796,mujer,1
rugby,feliz,japon,75.3061224489796,feliz,1
vichy,mundo,zafre,75.3061224489796,mundo,1
vichy,pones,tumba,75.3061224489796,tumba,1
vichy,datos,punge,75.3061224489796,datos,1
vichy,datos,pugne,75.3061224489796,datos,1
vichy,mundo,rafez,75.3061224489796,mundo,1
brandy,ficho,juego,75.3061224489796,juego,1
vichy,debut,sopan,75.3061224489796,debut,1
panty,firme,juzgo,75.3061224489796,firme,1
chefs,mando,rugby,75.3061224489796,mando,1
vichy,tropa,zuñes,75.3061224489796,tropa,1
vichy,golpe,suban,75.3061224489796,golpe,1
panty,feliz,jucos,75.3061224489796,feliz,1
vichy,punto,sabed,75.3061224489796,punto,1
vichy,penso,tumba,75.3061224489796,tumba,1
vichy,dejar,ñublo,75.3061224489796,dejar,1
vichy,begum,razon,75.3061224489796,razon,1
vichy,punto,segad,75.3061224489796,punto,1
vichy,mujer,zonda,75.3061224489796,mujer,1
vichy,besad,punto,75.3061224489796,punto,1
vichy,debut,posan,75.3061224489796,debut,1
vichy,debut,panos,75.3061224489796,debut,1
vichy,posen,tumba,75.3061224489796,tumba,1
rugby,fonje,lapiz,75.3061224489796,lapiz,1
rugby,mixta,pecho,75.3061224489796,pecho,1
vichy,fumes,plano,75.3061224489796,plano,1
vichy,potad,segun,75.3061224489796,segun,1
vichy,mudez,salto,75.30612244897958,salto,1
zincs,tumba,yedgo,75.30612244897958,tumba,1
brandy,liños,mucho,75.30612244897958,mucho,1
brandy,fijos,pecho,75.23809523809524,pecho,1
vichy,jumen,plato,75.23809523809524,plato,1
pymes,dicho,junta,75.23809523809524,junta,1
light,cuñad,joven,75.23809523809524,joven,1
rugby,feliz,havos,75.23809523809524,feliz,1
rugby,feliz,vahos,75.23809523809524,feliz,1
spray,chuño,feliz,75.23809523809524,feliz,1
panty,gibes,mucho,75.23809523809524,mucho,1
panty,chufe,movil,75.23809523809524,movil,1
vichy,belga,punto,75.23809523809524,punto,1
vichy,junta,lempo,75.23809523809524,junta,1
rugby,alfiz,joven,75.23809523809524,joven,1
vichy,junta,plome,75.23809523809524,junta,1
pymes,fuchi,galon,75.23809523809524,galon,1
vichy,frañe,justo,75.23809523809524,justo,1
vichy,frase,junzo,75.23809523809524,frase,1
vichy,flema,punto,75.23809523809524,punto,1
pymes,figon,lucha,75.23809523809524,lucha,1
panty,bicho,muges,75.23809523809524,bicho,1
vichy,dañen,grupo,75.23809523809524,grupo,1
pymes,ancho,fulgi,75.23809523809524,ancho,1
vichy,gleba,punto,75.23809523809524,punto,1
brandy,fijes,pecho,75.23809523809524,pecho,1
vichy,metal,punjo,75.23809523809524,metal,1
films,pecho,yunga,75.23809523809524,pecho,1
vichy,jemal,punto,75.23809523809524,punto,1
vichy,jopen,multa,75.23809523809524,multa,1
brandy,flejo,mucho,75.23809523809524,mucho,1
vichy,muñan,pobre,75.23809523809524,pobre,1
chefs,mitad,puyon,75.23809523809524,mitad,1
brandy,fuego,himpo,75.23809523809524,fuego,1
brandy,fuego,himpe,75.23809523809524,fuego,1
brandy,mucho,veloz,75.23809523809524,mucho,1
pymes,ducha,finto,75.23809523809524,ducha,1
vichy,fumen,plato,75.23809523809524,plato,1
pymes,ducha,tifon,75.23809523809524,ducha,1
brandy,himpo,juego,75.23809523809524,juego,1
vichy,funde,plato,75.23809523809524,plato,1
brandy,himpe,juego,75.23809523809524,juego,1
vichy,jupon,metal,75.23809523809524,metal,1
panty,dijes,mucho,75.23809523809524,mucho,1
rugby,joven,piñas,75.23809523809524,joven,1
pymes,bicho,lunfa,75.23809523809524,bicho,1
pymes,bicho,lujan,75.23809523809524,bicho,1
pymes,chido,junta,75.23809523809524,junta,1
vichy,pobre,ñandu,75.23809523809524,pobre,1
vichy,bantu,golpe,75.23809523809524,golpe,1
vichy,muñon,pegar,75.23809523809524,pegar,1
brandy,mucho,toñil,75.23809523809523,mucho,1
vichy,jalde,punto,75.23809523809523,punto,1
vichy,lento,pujad,75.23809523809523,lento,1
rugby,fijad,sexto,75.1700680272109,sexto,1
rugby,doñas,feliz,75.17006802721089,feliz,1
vichy,segun,tambo,75.17006802721089,segun,1
sprint,flexo,mucho,75.17006802721089,mucho,1
vichy,fetas,mundo,75.17006802721089,mundo,1
rugby,feliz,soñad,75.17006802721089,feliz,1
rugby,noche,ñampi,75.17006802721089,noche,1
brandy,chefs,viejo,75.17006802721089,viejo,1
rugby,feliz,moñas,75.17006802721089,feliz,1
vichy,demas,futon,75.17006802721089,demas,1
chuts,jiñen,plazo,75.17006802721089,plazo,1
pymes,vagon,zuñir,75.17006802721089,vagon,1
vichy,debut,sango,75.17006802721089,debut,1
rugby,feliz,maños,75.17006802721089,feliz,1
light,buzas,joven,75.17006802721089,joven,1
vichy,debut,gason,75.17006802721089,debut,1
vichy,debut,ganso,75.17006802721089,debut,1
panty,doble,fuchi,75.17006802721089,doble,1
vichy,datos,fumen,75.17006802721089,datos,1
vichy,feroz,junta,75.17006802721089,junta,1
rugby,campo,hiñen,75.17006802721089,campo,1
vichy,falso,mugen,75.17006802721089,falso,1
vichy,doble,unjas,75.17006802721089,doble,1
panty,figle,mucho,75.17006802721089,mucho,1
vichy,festa,mundo,75.17006802721089,mundo,1
brandy,guiñe,pecho,75.17006802721089,pecho,1
vichy,bofen,salud,75.17006802721089,salud,1
vichy,bojen,salud,75.17006802721089,salud,1
vichy,bojad,lunes,75.17006802721089,lunes,1
vichy,galon,jumes,75.17006802721089,galon,1
chist,juñen,plazo,75.17006802721089,plazo,1
brandy,chefs,golpe,75.17006802721089,golpe,1
vichy,lejos,mugan,75.17006802721089,lejos,1
rugby,diñan,pecho,75.17006802721089,pecho,1
vichy,fumes,galon,75.17006802721089,galon,1
vichy,reloj,zuñas,75.17006802721089,reloj,1
vichy,fuste,mando,75.17006802721089,mando,1
brandy,quiño,sexto,75.17006802721089,sexto,1
vichy,botad,segun,75.17006802721089,segun,1
brandy,quiñe,sexto,75.17006802721089,sexto,1
brandy,sexto,ñique,75.17006802721089,sexto,1
brandy,sexto,ñoqui,75.17006802721089,sexto,1
brandy,golfs,pecho,75.17006802721089,pecho,1
vichy,angel,dujos,75.17006802721089,angel,1
vichy,angel,judos,75.17006802721089,angel,1
vichy,angel,jumos,75.17006802721089,angel,1
vichy,jaldo,segun,75.17006802721089,segun,1
vichy,ambos,lujen,75.17006802721089,ambos,1
vichy,jambo,lunes,75.17006802721089,lunes,1
brandy,guiño,pecho,75.17006802721089,pecho,1
rugby,hiñan,sexto,75.17006802721089,sexto,1
vichy,album,nejos,75.17006802721089,album,1
vichy,album,fones,75.17006802721089,album,1
vichy,album,fosen,75.17006802721089,album,1
chefs,movil,yunga,75.17006802721089,movil,1
rugby,daños,feliz,75.17006802721089,feliz,1
vichy,jabon,mules,75.17006802721089,jabon,1
vichy,begum,santo,75.17006802721089,santo,1
pymes,grifo,juñan,75.17006802721089,grifo,1
vichy,jabon,ludes,75.17006802721089,jabon,1
henry,campo,juñid,75.17006802721089,campo,1
panty,chufo,debil,75.17006802721089,debil,1
vichy,frezo,junta,75.17006802721089,junta,1
vichy,fuets,mando,75.17006802721089,mando,1
chips,flota,zuñen,75.17006802721089,flota,1
pymes,junzo,vital,75.17006802721089,vital,1
vichy,nesgo,tumba,75.17006802721089,tumba,1
sprint,aljez,ducha,75.17006802721089,ducha,1
vichy,jetas,mundo,75.17006802721087,mundo,1
vichy,demas,junto,75.17006802721087,demas,1
vichy,demas,tunjo,75.17006802721087,demas,1
vichy,mundo,tajes,75.17006802721087,mundo,1
vichy,demos,junta,75.17006802721087,junta,1
panty,feliz,vodus,75.17006802721087,feliz,1
pymes,chuza,lindo,75.17006802721087,lindo,1
sprint,fugaz,mucho,75.17006802721087,mucho,1
pymes,chauz,lindo,75.17006802721087,lindo,1
vichy,domes,junta,75.17006802721087,junta,1
vichy,datos,jumen,75.17006802721087,datos,1
vichy,justo,menda,75.17006802721087,justo,1
vichy,justo,menad,75.17006802721087,justo,1
vichy,justo,mande,75.17006802721087,justo,1
vichy,juste,mando,75.17006802721087,mando,1
sprint,juzga,mucho,75.17006802721087,mucho,1
vichy,mundo,tejas,75.17006802721087,mundo,1
sprint,ducha,juzgo,75.17006802721087,ducha,1
vichy,junta,medos,75.17006802721087,junta,1
pymes,ducha,toñil,75.17006802721087,ducha,1
vichy,jates,mundo,75.17006802721087,mundo,1
chefs,movil,pujad,75.17006802721087,movil,1
vichy,junta,lembo,75.10204081632654,junta,1
vichy,junta,melgo,75.10204081632654,junta,1
vichy,mejor,ñandu,75.10204081632654,mejor,1
vichy,dejar,muñon,75.10204081632654,dejar,1
vichy,felon,tumba,75.10204081632654,tumba,1
panty,feliz,musgo,75.10204081632654,feliz,1
brandy,chepo,feliz,75.10204081632654,feliz,1
vichy,punza,señor,75.10204081632654,señor,1
vichy,preso,zuñan,75.10204081632654,preso,1
panty,feliz,ombus,75.10204081632654,feliz,1
vichy,frañe,mundo,75.10204081632654,mundo,1
vichy,album,tejon,75.10204081632654,album,1
vichy,junta,moble,75.10204081632654,junta,1
brandy,golpe,juñes,75.10204081632654,golpe,1
rugby,feliz,moxas,75.10204081632654,feliz,1
vichy,jabon,multe,75.10204081632654,jabon,1
panty,fosil,zumbe,75.10204081632654,fosil,1
brandy,chope,feliz,75.10204081632654,feliz,1
vichy,jambo,tunel,75.10204081632654,tunel,1
sprint,fluye,mucho,75.10204081632654,mucho,1
rugby,chips,lento,75.10204081632654,lento,1
vichy,bufon,metal,75.10204081632654,metal,1
vichy,album,jeton,75.10204081632654,album,1
brandy,quifs,viejo,75.10204081632654,viejo,1
vichy,buzar,sexto,75.10204081632654,sexto,1
vichy,bojen,multa,75.10204081632654,multa,1
vichy,bofen,multa,75.10204081632654,multa,1
vichy,poner,zuñas,75.10204081632654,poner,1
pymes,juzgo,latin,75.10204081632654,latin,1
vichy,fenol,tumba,75.10204081632654,tumba,1
sprint,joyel,mucho,75.10204081632654,mucho,1
